OBJECTID;Join_Count;TARGET_FID;CODIGO;NOMBRE;IDENTIFICA;SHAPE_Leng;fecha_hecho;año;mes;dia;hora;dia_semana;cantidad;latitud;longitud;sexo;edad;estado_civil;grupo_actor;actividad_delictiva;parentesco;ocupacion;discapacidad;grupo_especial;medio_transporte;nivel_academico;testigo;conducta;modalidad;caracterizacion;conducta_especial;arma_medio;articulo_penal;categoria_penal;nombre_barrio;codigo_barrio;codigo_comuna;lugar;sede_receptora;bien;categoria_bien;grupo_bien;modelo;color;permiso;unidad_medida;Shape_Length;Shape_Area
94;41;93;1308;San Javier No.2;1308;1766.8625;26/09/2013 9:29;2013;9;26;31dec1899 09:29:00;;1;6.25799;-75.616761;Hombre;20;;;;;Oficios varios;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;San Javier No.2;1308;13;Vi­a piºblica;;;;;;;;;1766.8625;151082.92
115;41;114;1017;Los Ángeles;1017;2424.5562;18/05/2008 3:00;2008;5;18;31dec1899 03:00:00;;1;6.250328;-75.55705;Hombre;25;;;;;;;;;;;Homicidio;Cortopunzante;En proceso de categorización;;;;;Los ingeles;1017;10;;;;;;;;;;2424.5562;237106.23
124;41;123;206;Andalucía;206;2407.1955;15/03/2008 12:00;2008;3;15;31dec1899 12:00:00;;1;6.29787;-75.553769;Hombre;23;;;;;;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Andaluci­a;206;2;;;;;;;;;;2407.1955;228212.82
137;41;136;1108;Laureles;1108;3847.1116;12apr2019 17:19:59;2019;4;12;31dec1899 17:19:59;;1;6.241593;-75.597405;Hombre;62;Divorciado;;;;Pensionado o jubilado;;;Caminata;Universitario;;Homicidio;Ahorcamiento o estrangulamiento;Grupos Delincuenciales Organizados;;;;;Laureles;1108;11;Residencia;No aplica;;;;;;;;3847.1116;707014.33
222;41;221;703;San Germán;703;4558.097;12/11/2006 20:00;2006;11;12;31dec1899 20:00:00;;1;6.26639;-75.586874;Hombre;23;;;;;;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;San Germi¡n;703;7;;;;;;;;;;4558.097;569370.87
37;40;36;1204;La América;1204;3311.6605;10/03/2018 12:55;2018;3;10;31dec1899 12:55:00;;1;6.2505527;-75.602737;Hombre;30;Soltero;;;;Regente de farmacia;;;Motocicleta;Universitario;;Homicidio;Cortopunzante;Homicidios asociados a hurtos;;;;;La América;1204;12;Vi­a piºblica;;;;;;;;;3311.6605;358441.04
207;40;206;1606;Las Playas;1606;2623.0371;09/03/2013 23:45;2013;3;9;31dec1899 23:45:00;;1;6.221199;-75.593363;Hombre;34;Casado;;;;Mensajero;;;Caminata;Bachillerato;;Homicidio;Arma de fuego;Grupos Delincuenciales Organizados;;;;;Las Playas;1606;16;Vi­a piºblica;;;;;;;;;2623.0371;354695.53
119;39;118;1109;Las Acacias;1109;2663.5543;10/11/2014 23:45;2014;11;10;31dec1899 23:45:00;;1;6.242948;-75.601129;Hombre;22;Soltero;;;;Cocinero;;;Caminata;Bachillerato;;Homicidio;Cortopunzante;Homicidios asociados a hurtos;;;;;Las Acacias;1109;11;Vi­a piºblica;;;;;;;;;2663.5543;341239.06
13;38;12;Inst_8;Universidad Nacional;Inst_8;2865.1841;21aug2015 20:49:59;2015;8;21;31dec1899 20:49:59;;1;6.259515;-75.5761;Hombre;42;Soltero;;;;Vigilante empresa de seguridad;;;;;;Homicidio;Cortopunzante;Convivencia;;;;;Universidad Nacional;Inst_8;7;Residencia;;;;;;;;;2865.1841;482979.35
209;38;208;411;Las Esmeraldas;411;1948.4125;12jan2006 06:59:59;2006;1;12;31dec1899 06:59:59;;1;6.277977;-75.553721;Hombre;18;;;;;;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Las Esmeraldas;411;4;;;;;;;;;;1948.4125;152830.73
54;37;53;715;Villa Flora;715;2151.6505;24/05/2008 18:59;2008;5;24;31dec1899 18:59:59;;1;6.279307;-75.593508;Hombre;28;;;;;;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Villa Flora;715;7;;;;;;;;;;2151.6505;250779.1
217;37;216;1317;Eduardo Santos;1317;2845.4924;13aug2008 20:00:00;2008;8;13;31dec1899 20:00:00;;1;6.258132;-75.628363;Hombre;18;;;;;;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Eduardo Santos;1317;13;;;;;;;;;;2845.4924;236240.75
158;36;157;1612;La Gloria;1612;3863.296;26aug2018 18:55:00;2018;8;26;31dec1899 18:55:00;;1;6.2229471;-75.603737;Hombre;20;;;;;Estudiante;;Desplazado;Caminata;;;Homicidio;Arma de fuego;Grupos Delincuenciales Organizados;;;;;La Gloria;1612;16;Vi­a piºblica;;;;;;;;;3863.296;611237.91
252;36;251;412;La piñuela;412;2174.1056;09/05/2005 3:59;2005;5;9;31dec1899 03:59:59;;1;6.28026;-75.55502;Hombre;20;;;;;;;;;;;Homicidio;Cortopunzante;En proceso de categorización;;;;;La Pii±uela;412;4;;;;;;;;;;2174.1056;217252.31
259;36;258;1113;Estadio;1113;2637.0857;06/11/2010 23:00;2010;11;6;31dec1899 23:00:00;;1;6.257884;-75.593571;Hombre;29;;;;;;;;Caminata;;;Homicidio;Arma de fuego;Homicidios asociados a hurtos;;;;;Estadio;1113;11;Vi­a piºblica;;;;;;;;;2637.0857;363921.53
268;36;267;1208;Campo Alegre;1208;3301.788;15jan2011 02:00:00;2011;1;15;31dec1899 02:00:00;;1;6.25201;-75.618249;Hombre;34;;;;;;;;Caminata;;;Homicidio;Arma de fuego;Homicidios asociados a hurtos;;;;;Campo Alegre;1208;12;Vi­a piºblica;;;;;;;;;3301.788;342591.11
17;35;16;1602;Rosales;1602;3271.9082;21/10/2011 0:59;2011;10;21;31dec1899 00:59:59;;1;6.238623;-75.58832;Mujer;21;;;;;;;;Caminata;;;Homicidio;Arma de fuego;Homicidios asociados a hurtos;;;;;Rosales;1602;16;Vi­a piºblica;;;;;;;;;3271.9082;605072.4
24;35;23;902;Barrios de Jesús;902;3754.6242;16/02/2010 18:59;2010;2;16;31dec1899 18:59:59;;1;6.228615;-75.532833;Hombre;16;;;;;;;;;Primaria;;Homicidio;Arma de fuego;Homicidios asociados a hurtos;;;;;Barrios de Jesiºs;902;9;Vi­a piºblica;;;;;;;;;3754.6242;442235.67
183;35;182;407;Sevilla;407;2044.0987;05/05/2010 12:00;2010;5;5;31dec1899 12:00:00;;1;6.264247;-75.565669;Hombre;20;;;;;;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Sevilla;407;4;;;;;;;;;;2044.0987;270255.5
199;35;198;1403;Villa Carlota;1403;3942.5437;25/06/2007 2:00;2007;6;25;31dec1899 02:00:00;;1;6.215007;-75.576066;Hombre;36;;;;;;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Villa Carlota;1403;14;;;;;;;;;;3942.5437;935204.98
15;34;14;716;Palenque;716;4154.9515;26/05/2008 0:59;2008;5;26;31dec1899 00:59:59;;1;6.277497;-75.589728;Hombre;28;;;;;;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Palenque;716;7;;;;;;;;;;4154.9515;382414.17
135;34;134;510;Tricentenario;510;2897.3058;15/07/2009 12:59;2009;7;15;31dec1899 12:59:59;;1;6.293443;-75.566488;Hombre;17;Soltero;;;;;;;Caminata;Primaria;;Homicidio;Arma de fuego;Homicidios asociados a hurtos;;;;;Tricentenario;510;5;Vi­a piºblica;;;;;;;;;2897.3058;420638.3
30;33;29;911;Gerona;911;2258.0949;01/10/2010 14:00;2010;10;1;31dec1899 14:00:00;;1;6.238383;-75.556123;Hombre;29;Unión marital de hecho;;;;;;;Caminata;Bachillerato;;Homicidio;Arma de fuego;Homicidios asociados a hurtos;;;;;Gerona;911;9;Vi­a piºblica;;;;;;;;;2258.0949;249124.85
102;33;101;312;Oriente;312;3219.2062;21aug2007 03:59:59;2007;8;21;31dec1899 03:59:59;;1;6.276998;-75.537811;Hombre;8;;;;;;;;;;;Homicidio;Contundente;En proceso de categorización;;;;;Oriente;312;3;;;;;;;;;;3219.2062;412250.13
177;33;176;1614;La Palma;1614;2477.0136;23aug2006 11:00:00;2006;8;23;31dec1899 11:00:00;;1;6.226387;-75.603828;Hombre;58;;;;;;;;;;;Homicidio;Contundente;En proceso de categorización;;;;;La Palma;1614;16;;;;;;;;;;2477.0136;334168.6
55;32;54;1502;Tenche;1502;2099.1501;19/03/2007 14:00;2007;3;19;31dec1899 14:00:00;;1;6.232408;-75.576874;Hombre;50;;;;;;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Tenche;1502;15;;;;;;;;;;2099.1501;230563.65
93;32;92;Inst_11;Universidad de Antioquia;Inst_11;2254.6226;09jan2013 15:49:00;2013;1;9;31dec1899 15:49:00;;1;6.267969;-75.571234;Hombre;20;;;;;;;;Caminata;;;Homicidio;Arma de fuego;Grupos Delincuenciales Organizados;;;;;Universidad de Antioquia;Inst_11;4;Ri­o Medelli­n;;;;;;;;;2254.6226;312368.61
99;32;98;1209;Santa Mónica;1209;2837.7604;10aug2007 00:59:59;2007;8;10;31dec1899 00:59:59;;1;6.251148;-75.610569;Hombre;37;;;;;;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Santa Mónica;1209;12;;;;;;;;;;2837.7604;355860.08
118;32;117;1115;Cuarta Brigada;1115;2458.8036;13/03/2004 3:59;2004;3;13;31dec1899 03:59:59;;1;6.258576;-75.586081;Mujer;32;;;;;;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Cuarta Brigada;1115;11;;;;;;;;;;2458.8036;272442.06
193;32;192;1020;San Diego;1020;4818.1965;23apr2010 02:00:00;2010;4;23;31dec1899 02:00:00;;1;6.230574;-75.568461;Hombre;24;;;;;;;;;;;Homicidio;Asfixia meci¡nica;Homicidios asociados a hurtos;;;;;San Diego;1020;10;;;;;;;;;;4818.1965;708319.26
216;32;215;816;Villa Turbay;816;2429.2831;02/11/2015 3:00;2015;11;2;31dec1899 03:00:00;;1;6.237875;-75.530007;Hombre;20;Soltero;;;;Oficios varios;;;;Primaria;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Villa Turbay;816;8;;;;;;;;;;2429.2831;247840.17
265;32;264;1604;Granada;1604;1873.979;22jan2014 19:46:00;2014;1;22;31dec1899 19:46:00;;1;6.228294;-75.593481;Hombre;41;Soltero;;;;Docente;;;Motocicleta;Universitario;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Granada;1604;16;Vi­a piºblica;;;;;;;;;1873.979;184341.42
266;32;265;1615;Los Alpes;1615;2386.52;27/09/2008 15:00;2008;9;27;31dec1899 15:00:00;;1;6.230719;-75.607313;Hombre;33;;;;;;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Los Alpes;1615;16;;;;;;;;;;2386.52;279886.11
141;31;140;1617;Las Mercedes;1617;3346.6321;17apr2011 15:00:00;2011;4;17;31dec1899 15:00:00;;1;6.235565;-75.608836;Hombre;23;Soltero;;;;Desempleado;;;Caminata;Bachillerato;;Homicidio;Arma de fuego;Homicidios asociados a hurtos;;;;;Las Mercedes;1617;16;Vi­a piºblica;;;;;;;;;3346.6321;376395.73
204;31;203;502;Las Brisas;502;2963.5328;16aug2009 06:59:59;2009;8;16;31dec1899 06:59:59;;1;6.311676;-75.55862;Hombre;21;Soltero;;;;;;;Motocicleta;Bachillerato;;Homicidio;Arma de fuego;Homicidios asociados a hurtos;;;;;Las Brisas;502;5;Zona despoblada;;;;;;;;;2963.5328;375236.82
240;31;239;1201;Ferrini;1201;2012.3006;21/05/2007 9:00;2007;5;21;31dec1899 09:00:00;;1;6.266793;-75.59727;Hombre;36;;;;;;;;;;;Homicidio;Cortopunzante;En proceso de categorización;;;;;Ferrini;1201;12;;;;;;;;;;2012.3006;199967.84
34;30;33;1609;La Hondonada;1609;4476.375;29aug2009 09:59:59;2009;8;29;31dec1899 09:59:59;;1;6.203136;-75.599291;Hombre;19;Soltero;;;;;;;Caminata;Primaria;;Homicidio;Arma de fuego;Grupos Delincuenciales Organizados;;;;;La Hondonada;1609;16;Vi­a piºblica;;;;;;;;;4476.375;462119.35
138;30;137;1303;Santa Rosa de Lima;1303;2158.9547;08/10/2010 0:59;2010;10;8;31dec1899 00:59:59;;1;6.264465;-75.605404;Hombre;15;;;;;;;;Caminata;;;Homicidio;Arma de fuego;Grupos Delincuenciales Organizados;;;;;Santa Rosa de Lima;1303;13;Vi­a piºblica;;;;;;;;;2158.9547;139971.03
225;30;224;1210;Barrio Cristóbal;1210;2188.1746;20/02/2019 15:47;2019;2;20;31dec1899 15:47:00;;1;6.2459741;-75.611877;Hombre;23;Unión marital de hecho;;;;Vendedor;;;Caminata;Bachillerato;;Homicidio;Arma de fuego;Grupos Delincuenciales Organizados;;;;;Barrio Cristóbal;1210;12;Vi­a piºblica;;;;;;;;;2188.1746;236354.06
33;29;32;1608;La Mota;1608;4351.6654;23/03/2011 12:00;2011;3;23;31dec1899 12:00:00;;1;6.217534;-75.598497;Hombre;70;;;;;;;;Caminata;;;Homicidio;Arma de fuego;Homicidios asociados a hurtos;;;;;La Mota;1608;16;Vi­a piºblica;;;;;;;;;4351.6654;508240.33
35;29;34;806;LLanaditas;806;3611.3386;15apr2018 05:00:00;2018;4;15;31dec1899 05:00:00;;1;6.2539649;-75.539986;Mujer;25;Unión marital de hecho;;;;Ama de casa;;;Caminata;Bachillerato;;Homicidio;Cortopunzante;Violencia de género;;;;;Llanaditas;806;8;Vi­a piºblica;;;;;;;;;3611.3386;320557.55
89;29;88;1311;Belencito;1311;3321.4726;05/03/2009 20:00;2009;3;5;31dec1899 20:00:00;;1;6.24515;-75.619936;Hombre;51;Divorciado;;;;;;;Caminata;Primaria;;Homicidio;Arma de fuego;Homicidios asociados a hurtos;;;;;Belencito;1311;13;Vi­a piºblica;;;;;;;;;3321.4726;368036.68
152;29;151;1213;Calasanz Parte Alta;1213;4129.8001;25/03/2008 3:00;2008;3;25;31dec1899 03:00:00;;1;6.264549;-75.604754;Hombre;25;;;;;;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Calasanz Parte Alta;1213;12;;;;;;;;;;4129.8001;414262.32
50;28;49;811;Trece de Noviembre;811;2474.871;15dec2013 12:30:00;2013;12;15;31dec1899 12:30:00;;1;6.246968;-75.540987;Hombre;40;;;;;Oficial construcción;;;Caminata;;;Homicidio;Cortopunzante;Convivencia;;;;;Trece de Noviembre;811;8;Vi­a piºblica;;;;;;;;;2474.871;173902.23
83;28;82;814;San Antonio;814;2969.3414;07dec2007 20:00:00;2007;12;7;31dec1899 20:00:00;;1;6.238863;-75.533159;Hombre;34;;;;;;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;San Antonio;814;8;;;;;;;;;;2969.3414;152122.81
85;28;84;1202;Calasanz;1202;2335.3764;31aug2009 17:00:00;2009;8;31;31dec1899 17:00:00;;1;6.265288;-75.597066;Hombre;44;Unión marital de hecho;;;;;;;Autobus;Bachillerato;;Homicidio;Arma de fuego;Homicidios asociados a hurtos;;;;;Calasanz;1202;12;Vi­a piºblica;;;;;;;;;2335.3764;313244.29
98;28;97;1112;El Velódromo;1112;2969.3799;06/06/2005 2:00;2005;6;6;31dec1899 02:00:00;;1;6.252867;-75.595519;Hombre;63;;;;;;;;;;;Homicidio;Cortopunzante;En proceso de categorización;;;;;El Velódromo;1112;11;;;;;;;;;;2969.3799;367628.56
114;28;113;908;Miraflores;908;2496.7066;12/11/2009 21:00;2009;11;12;31dec1899 21:00:00;;1;6.235064;-75.548966;Hombre;39;;;;;;;;Motocicleta;;;Homicidio;Arma de fuego;Homicidios asociados a hurtos;;;;;Miraflores;908;9;Vi­a piºblica;;;;;;;;;2496.7066;291109.29
228;28;227;1114;Los Colores;1114;3938.7187;02/05/2011 18:00;2011;5;2;31dec1899 18:00:00;;1;6.264615;-75.587758;Hombre;21;;;;;;;;Automóvil;;;Homicidio;Arma de fuego;Grupos Delincuenciales Organizados;;;;;Los Colores;1114;11;Vi­a piºblica;;;;;;;;;3938.7187;554667.72
250;28;249;809;Sucre;809;2623.6704;20/03/2003 21:59;2003;3;20;31dec1899 21:59:59;;1;6.246408;-75.55166;Hombre;23;;;;;;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Sucre;809;8;;;;;;;;;;2623.6704;340196.34
117;27;116;1305;Metropolitano;1305;1586.9184;08dec2009 23:00:00;2009;12;8;31dec1899 23:00:00;;1;6.262805;-75.609496;Hombre;30;Soltero;;;;;;;Automóvil;;;Homicidio;Arma de fuego;Homicidios asociados a hurtos;;;;;Metropolitano;1305;13;Vi­a piºblica;;;;;;;;;1586.9184;106982.48
122;27;121;909;Cataluña;909;4580.4999;20/02/2015 19:44;2015;2;20;31dec1899 19:44:59;;1;6.231957;-75.54988;Hombre;36;Unión marital de hecho;;Proveedor de droga;;Comerciante;;;Caminata;Bachillerato;;Homicidio;Arma de fuego;Grupos Delincuenciales Organizados;;;;;Catalui±a;909;9;Vi­a piºblica;;;;;;;;;4580.4999;472280.02
136;27;135;208;Villa Niza;208;1697.304;30/06/2005 6:59;2005;6;30;31dec1899 06:59:59;;1;6.296034;-75.555842;Hombre;42;;;;;;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Villa Niza;208;2;;;;;;;;;;1697.304;143215.46
195;27;194;714;Bello Horizonte;714;2089.7651;14/03/2005 21:00;2005;3;14;31dec1899 21:00:00;;1;6.281243;-75.588668;Mujer;25;;;;;;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Bello Horizonte;714;7;;;;;;;;;;2089.7651;186845.25
261;27;260;310;Versalles No.2;310;2943.496;08/10/2006 20:00;2006;10;8;31dec1899 20:00:00;;1;6.266192;-75.540544;Hombre;38;;;;;;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Versalles No.2;310;3;;;;;;;;;;2943.496;248042.93
104;26;103;817;La Sierra;817;2442.3568;07aug2019 20:00:00;2019;8;7;31dec1899 20:00:00;;1;6.2325117;-75.529252;Hombre;38;Unión marital de hecho;;;;Oficial construcción;;;Caminata;Primaria;;Homicidio;Arma de fuego;Grupos Delincuenciales Organizados;;;;;La Sierra;817;8;Vi­a piºblica;;;;;;;;;2442.3568;212262.65
109;26;108;204;La Frontera;204;1843.4685;08/05/2006 3:59;2006;5;8;31dec1899 03:59:59;;1;6.305454;-75.552204;Hombre;35;;;;;;;;;;;Homicidio;Cortopunzante;En proceso de categorización;;;;;La Frontera;204;2;;;;;;;;;;1843.4685;162576.94
111;26;110;1111;Lorena;1111;3340.5172;17/05/2007 12:00;2007;5;17;31dec1899 12:00:00;;1;6.249522;-75.597438;Hombre;66;;;;;;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Lorena;1111;11;;;;;;;;;;3340.5172;410861.4
58;25;57;505;Boyacá;505;2595.9715;27aug2019 21:10:00;2019;8;27;31dec1899 21:10:00;;1;6.3015269;-75.567138;Hombre;24;;;;;Independiente;;;Caminata;;;Homicidio;Arma de fuego;Grupos Delincuenciales Organizados;;;;;Boyaci¡;505;5;Vi­a piºblica;No aplica;;;;;;;;2595.9715;256398.89
66;25;65;Inst_4;Terminal de Transporte;Inst_4;2005.7213;16/02/2013 7:50;2013;2;16;31dec1899 07:50:59;;1;6.280729;-75.572358;Hombre;16;Soltero;;;;Oficios varios;;;Caminata;Analfabeta;;Homicidio;Arma de fuego;Grupos Delincuenciales Organizados;;;;;Terminal de Transporte;Inst_4;5;Vi­a piºblica;;;;;;;;;2005.7213;215849.36
175;25;174;1418;El Poblado;1418;2739.4441;14apr2007 03:59:59;2007;4;14;31dec1899 03:59:59;;1;6.210039;-75.569666;Hombre;15;;;;;;;;;;;Homicidio;Explosivo;En proceso de categorización;;;;;El Poblado;1418;14;;;;;;;;;;2739.4441;261432.51
201;24;200;723;Pajarito;723;4232.765;06/03/2013 4:05;2013;3;6;31dec1899 04:05:00;;1;6.285714;-75.603305;Hombre;19;;;;;;;;Caminata;;;Homicidio;Arma de fuego;Grupos Delincuenciales Organizados;;;;;Pajarito;723;7;Vi­a piºblica;;;;;;;;;4232.765;290313.85
246;24;245;1302;Blanquizal;1302;2239.6042;11/06/2016 17:53;2016;6;11;31dec1899 17:53:59;;1;6.27351;-75.603456;Hombre;24;Soltero;;;;Obrero;;;Caminata;Bachillerato;;Homicidio;Arma de fuego;Grupos Delincuenciales Organizados;;;;;Blanquizal;1302;13;Conjunto residencial;;;;;;;;;2239.6042;121930.14
105;23;104;313;María Cano-Carambolas;313;2993.582;26/06/2004 0:00;2004;6;26;31dec1899 00:00:00;;1;6.284495;-75.538832;Hombre;18;;;;;;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Mari­a Cano-Carambolas;313;3;;;;;;;;;;2993.582;352919.45
165;23;164;707;Bosques de San Pablo;707;2952.1056;06/10/2017 18:20;2017;10;6;31dec1899 18:20:00;;1;6.2735353;-75.579948;Hombre;48;Casado;;;;Jefe;;;Motocicleta;;;Homicidio;Arma de fuego;Grupos Delincuenciales Organizados;;;;;Bosques de San Pablo;707;7;Vi­a piºblica;;;;;;;;;2952.1056;263146.99
101;22;100;306;El Pomar;306;1978.9542;30jan2009 15:00:00;2009;1;30;31dec1899 15:00:00;;1;6.268245;-75.553757;Hombre;34;Unión marital de hecho;;;;;;;Motocicleta;Bachillerato;;Homicidio;Arma de fuego;Grupos Delincuenciales Organizados;;;;;El Pomar;306;3;Vi­a piºblica;;;;;;;;;1978.9542;157934.96
125;22;124;1110;La Castellana;1110;4395.658;11jan2011 11:00:00;2011;1;11;31dec1899 11:00:00;;1;6.238728;-75.605939;Hombre;28;Casado;;;;Comerciante;;;Caminata;Bachillerato;;Homicidio;Arma de fuego;Homicidios asociados a hurtos;;;;;La Castellana;1110;11;Vi­a piºblica;;;;;;;;;4395.658;696662.8
218;22;217;914;Asomadera No.1;914;3704.4907;16aug2007 15:59:59;2007;8;16;31dec1899 15:59:59;;1;6.226884;-75.561803;Hombre;37;;;;;;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Asomadera No.1;914;9;;;;;;;;;;3704.4907;570343.61
2;21;1;Inst_18;Cerro Nutibara;Inst_18;2840.3578;26/07/2019 15:32;2019;7;26;31dec1899 15:32:00;;1;6.2333213;-75.581844;Hombre;43;Unión marital de hecho;;;;Vendedor;;;Caminata;Primaria;;Homicidio;Arma de fuego;Grupos Delincuenciales Organizados;;;;;Cerro Nutibara;Inst_18;16;Vi­a piºblica;Cli­nica Medelli­n de Occidente;;;;;;;;2840.3578;399181.97
91;21;90;1211;Simón Bolívar;1211;2391.5276;08/05/2005 15:59;2005;5;8;31dec1899 15:59:59;;1;6.24481;-75.606399;Hombre;19;;;;;;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Simón Boli­var;1211;12;;;;;;;;;;2391.5276;291448.41
170;20;169;910;La Milagrosa;910;2240.6107;23apr2008 14:00:00;2008;4;23;31dec1899 14:00:00;;1;6.234797;-75.555174;Mujer;68;;;;;;;;;;;Homicidio;Cortopunzante;En proceso de categorización;;;;;La Milagrosa;910;9;;;;;;;;;;2240.6107;199687.91
186;20;185;1404;Castropol;1404;3958.2578;05jan2010 14:00:00;2010;1;5;31dec1899 14:00:00;;1;6.215546;-75.567131;Hombre;30;Unión marital de hecho;;;;;;;Caminata;Primaria;;Homicidio;Arma de fuego;Homicidios asociados a hurtos;;;;;Castropol;1404;14;Vi­a piºblica;;;;;;;;;3958.2578;606172.24
232;20;231;1419;Manila;1419;2454.7475;17apr2006 15:00:00;2006;4;17;31dec1899 15:00:00;;1;6.213857;-75.57735;Hombre;36;;;;;;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Manila;1419;14;;;;;;;;;;2454.7475;274138.68
172;19;171;314;San José La Cima No.1;314;2157.9385;23aug2005 11:00:00;2005;8;23;31dec1899 11:00:00;;1;6.282813;-75.543292;Mujer;23;;;;;;;;;;;Homicidio;Ahorcamiento o estrangulamiento;En proceso de categorización;;;;;San José La Cima No.1;314;3;;;;;;;;;;2157.9385;155475.96
29;18;28;1203;Los Pinos;1203;2018.8965;04/02/2008 21:00;2008;2;4;31dec1899 21:00:00;;1;6.250482;-75.597533;Mujer;36;;;;;;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Los Pinos;1203;12;;;;;;;;;;2018.8965;232997.55
70;18;69;724;Monteclaro;724;3476.8617;04apr2016 18:11:59;2016;4;4;31dec1899 18:11:59;;1;6.28696;-75.598275;Hombre;43;Unión marital de hecho;;;;Minero;;;Automóvil;Primaria;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Monteclaro;724;7;Edificio;;;;;;;;;3476.8617;429504.63
200;18;199;108;El Compromiso;108;1175.4904;17apr2010 12:59:59;2010;4;17;31dec1899 12:59:59;;1;6.286363;-75.544117;Hombre;51;Unión marital de hecho;;;;;;;Caminata;Primaria;;Homicidio;Arma de fuego;Grupos Delincuenciales Organizados;;;;;El Compromiso;108;1;Vi­a piºblica;;;;;;;;;1175.4904;71906.153
10;17;9;Inst_7;Ecoparque Cerro El Volador;Inst_7;5306.9192;29/05/2010 17:00;2010;5;29;31dec1899 17:00:00;;1;6.269101;-75.5765;Hombre;43;Unión marital de hecho;;;;;;;Caminata;Primaria;;Homicidio;Arma de fuego;Homicidios asociados a hurtos;;;;;Ecoparque Cerro El Volador;Inst_7;7;Vi­a piºblica;;;;;;;;;5306.9192;911215.96
90;17;89;1621;Cerro Nutibara;1621;1995.5778;20/05/2011 14:00;2011;5;20;31dec1899 14:00:00;;1;6.239462;-75.581549;Hombre;30;Soltero;;;;Desempleado;;;Autobus;Primaria;;Homicidio;Arma de fuego;Convivencia;;;;;Cerro Nutibara;1621;16;Vi­a piºblica;;;;;;;;;1995.5778;135109.14
106;17;105;706;La Pilarica;706;3153.7095;27aug2011 14:00:00;2011;8;27;31dec1899 14:00:00;;1;6.279779;-75.587265;Hombre;66;Casado;;;;Minero;;;Caminata;Primaria;;Homicidio;Arma de fuego;Homicidios asociados a hurtos;;;;;La Pilarica;706;7;Almacén tienda y otro;;;;;;;;;3153.7095;304179.22
132;17;131;708;Altamira;708;2884.4301;20/11/2008 0:59;2008;11;20;31dec1899 00:59:59;;1;6.276658;-75.578255;Mujer;28;;;;;;;;;;;Homicidio;Arma de fuego;En proceso de categorización;;;;;Altamira;708;7;;;;;;;;;;2884.4301;367264.83
25;16;24;Inst_16;La Alpujarra;Inst_16;2524.1932;27/03/2015 6:36;2015;3;27;31dec1899 06:36:59;;1;6.247396;-75.579879;Hombre;39;;;;;;Fi­sica;;Caminata;;;Homicidio;Cortopunzante;En proceso de categorización;;;;;La Alpujarra;Inst_16;10;Ri­o Medelli­n;;;;;;;;;2524.1932;316458.79
